deviceId,x,y,z,recordTime
1,18,39,980,2024-08-16T07:59:02.198Z
1,17,40,979,2024-08-16T07:59:02.209Z
1,16,41,980,2024-08-16T07:59:02.218Z
1,17,40,979,2024-08-16T07:59:02.233Z
1,18,40,981,2024-08-16T07:59:02.242Z
1,18,39,979,2024-08-16T07:59:02.252Z
1,17,40,980,2024-08-16T07:59:02.300Z
1,16,38,979,2024-08-16T07:59:02.309Z
1,16,39,978,2024-08-16T07:59:02.319Z
1,16,39,983,2024-08-16T07:59:02.329Z
1,17,38,979,2024-08-16T07:59:02.339Z
1,16,38,981,2024-08-16T07:59:02.348Z
1,17,40,978,2024-08-16T07:59:02.359Z
1,17,40,981,2024-08-16T07:59:02.373Z
1,17,40,977,2024-08-16T07:59:02.381Z
1,17,39,981,2024-08-16T07:59:02.392Z
1,17,40,978,2024-08-16T07:59:02.402Z
1,17,41,981,2024-08-16T07:59:02.412Z
1,18,39,980,2024-08-16T07:59:02.422Z
1,14,40,980,2024-08-16T07:59:02.432Z
1,18,40,977,2024-08-16T07:59:02.442Z
1,15,39,980,2024-08-16T07:59:02.451Z
1,18,40,978,2024-08-16T07:59:02.462Z
1,17,38,980,2024-08-16T07:59:02.472Z
1,19,39,980,2024-08-16T07:59:02.482Z
1,19,39,978,2024-08-16T07:59:02.492Z
1,17,39,980,2024-08-16T07:59:02.501Z
1,18,40,980,2024-08-16T07:59:02.517Z
1,16,39,980,2024-08-16T07:59:02.525Z
1,15,40,979,2024-08-16T07:59:02.535Z
1,17,39,979,2024-08-16T07:59:02.545Z
1,16,40,980,2024-08-16T07:59:02.555Z
1,17,40,981,2024-08-16T07:59:02.565Z
1,16,38,978,2024-08-16T07:59:02.575Z
1,16,40,981,2024-08-16T07:59:02.584Z
1,17,38,979,2024-08-16T07:59:02.594Z
1,16,38,979,2024-08-16T07:59:02.605Z
1,17,38,978,2024-08-16T07:59:02.614Z
1,19,40,981,2024-08-16T07:59:02.625Z
1,17,38,980,2024-08-16T07:59:02.635Z
1,18,40,980,2024-08-16T07:59:02.644Z
1,17,38,979,2024-08-16T07:59:02.662Z
1,16,37,980,2024-08-16T07:59:02.695Z
1,18,38,978,2024-08-16T07:59:02.705Z
1,14,40,980,2024-08-16T07:59:02.713Z
1,16,40,979,2024-08-16T07:59:02.724Z
1,17,40,980,2024-08-16T07:59:02.734Z
1,15,39,979,2024-08-16T07:59:02.744Z
1,15,40,978,2024-08-16T07:59:02.754Z
1,17,40,980,2024-08-16T07:59:02.764Z
1,16,40,980,2024-08-16T07:59:02.774Z
1,17,40,978,2024-08-16T07:59:02.783Z
1,16,39,979,2024-08-16T07:59:02.794Z
1,17,38,980,2024-08-16T07:59:02.807Z
1,18,39,980,2024-08-16T07:59:02.816Z
1,17,38,981,2024-08-16T07:59:02.826Z
1,18,40,979,2024-08-16T07:59:02.836Z
1,17,39,981,2024-08-16T07:59:02.846Z
1,18,39,978,2024-08-16T07:59:02.855Z
1,17,40,981,2024-08-16T07:59:02.866Z
1,17,40,980,2024-08-16T07:59:02.885Z
1,17,38,980,2024-08-16T07:59:02.896Z
1,18,38,981,2024-08-16T07:59:02.905Z
1,18,40,980,2024-08-16T07:59:02.916Z
1,17,40,980,2024-08-16T07:59:02.925Z
1,18,39,980,2024-08-16T07:59:02.935Z
1,17,40,977,2024-08-16T07:59:02.950Z
1,16,40,979,2024-08-16T07:59:02.959Z
1,17,38,980,2024-08-16T07:59:02.969Z
1,16,39,983,2024-08-16T07:59:02.979Z
1,18,39,983,2024-08-16T07:59:02.989Z
1,18,38,981,2024-08-16T07:59:02.999Z
1,19,38,979,2024-08-16T07:59:03.008Z
1,19,40,980,2024-08-16T07:59:03.018Z
1,19,40,978,2024-08-16T07:59:03.028Z
1,16,39,980,2024-08-16T07:59:03.039Z
1,16,40,980,2024-08-16T07:59:03.049Z
1,17,40,980,2024-08-16T07:59:03.093Z
1,17,40,982,2024-08-16T07:59:03.099Z
1,16,40,979,2024-08-16T07:59:03.109Z
1,17,39,980,2024-08-16T07:59:03.119Z
1,18,40,978,2024-08-16T07:59:03.129Z
1,17,39,980,2024-08-16T07:59:03.139Z
1,17,39,978,2024-08-16T07:59:03.149Z
1,17,39,980,2024-08-16T07:59:03.158Z
1,16,39,979,2024-08-16T07:59:03.169Z
1,17,39,981,2024-08-16T07:59:03.179Z
1,16,38,979,2024-08-16T07:59:03.189Z
1,16,39,980,2024-08-16T07:59:03.199Z
1,16,40,981,2024-08-16T07:59:03.208Z
1,17,38,979,2024-08-16T07:59:03.219Z
1,17,39,979,2024-08-16T07:59:03.237Z
1,14,40,980,2024-08-16T07:59:03.242Z
1,16,41,979,2024-08-16T07:59:03.252Z
1,17,39,980,2024-08-16T07:59:03.262Z
1,17,40,980,2024-08-16T07:59:03.271Z
1,17,38,979,2024-08-16T07:59:03.282Z
1,18,39,979,2024-08-16T07:59:03.291Z
1,17,38,978,2024-08-16T07:59:03.301Z
1,19,39,978,2024-08-16T07:59:03.311Z
1,17,39,980,2024-08-16T07:59:03.321Z
1,18,39,980,2024-08-16T07:59:03.331Z
1,16,39,979,2024-08-16T07:59:03.342Z
1,17,39,978,2024-08-16T07:59:03.351Z
1,15,40,980,2024-08-16T07:59:03.361Z
1,17,40,981,2024-08-16T07:59:03.371Z
1,16,39,980,2024-08-16T07:59:03.386Z
1,14,39,979,2024-08-16T07:59:03.396Z
1,16,40,979,2024-08-16T07:59:03.406Z
1,16,39,981,2024-08-16T07:59:03.415Z
1,16,38,980,2024-08-16T07:59:03.426Z
1,17,40,979,2024-08-16T07:59:03.435Z
1,17,38,979,2024-08-16T07:59:03.445Z
1,18,38,979,2024-08-16T07:59:03.455Z
1,16,39,981,2024-08-16T07:59:03.494Z
1,17,40,979,2024-08-16T07:59:03.502Z
1,18,40,979,2024-08-16T07:59:03.513Z
1,17,38,980,2024-08-16T07:59:03.528Z
1,17,40,978,2024-08-16T07:59:03.537Z
1,16,38,982,2024-08-16T07:59:03.546Z
1,18,39,981,2024-08-16T07:59:03.557Z
1,18,41,979,2024-08-16T07:59:03.567Z
1,16,38,981,2024-08-16T07:59:03.577Z
1,16,39,981,2024-08-16T07:59:03.586Z
1,17,39,980,2024-08-16T07:59:03.597Z
1,18,39,980,2024-08-16T07:59:03.607Z
1,15,38,979,2024-08-16T07:59:03.617Z
1,16,38,981,2024-08-16T07:59:03.626Z
1,17,39,978,2024-08-16T07:59:03.637Z
1,16,40,980,2024-08-16T07:59:03.647Z
1,17,40,980,2024-08-16T07:59:03.657Z
1,18,39,979,2024-08-16T07:59:03.670Z
1,17,39,980,2024-08-16T07:59:03.679Z
1,16,39,980,2024-08-16T07:59:03.690Z
1,17,39,976,2024-08-16T07:59:03.699Z
1,17,41,983,2024-08-16T07:59:03.709Z
1,17,40,980,2024-08-16T07:59:03.720Z
1,17,38,979,2024-08-16T07:59:03.730Z
1,17,39,980,2024-08-16T07:59:03.739Z
1,18,40,978,2024-08-16T07:59:03.749Z
1,16,38,977,2024-08-16T07:59:03.760Z
1,16,39,979,2024-08-16T07:59:03.769Z
1,17,40,979,2024-08-16T07:59:03.780Z
1,15,39,979,2024-08-16T07:59:03.790Z
1,16,40,979,2024-08-16T07:59:03.800Z
1,16,41,978,2024-08-16T07:59:03.814Z
1,17,41,979,2024-08-16T07:59:03.822Z
1,17,39,979,2024-08-16T07:59:03.832Z
1,16,40,981,2024-08-16T07:59:03.842Z
1,17,40,978,2024-08-16T07:59:03.853Z
1,17,39,980,2024-08-16T07:59:03.890Z
1,17,38,978,2024-08-16T07:59:03.899Z
1,15,40,979,2024-08-16T07:59:03.909Z
1,18,40,978,2024-08-16T07:59:03.918Z
1,16,39,979,2024-08-16T07:59:03.928Z
1,17,40,982,2024-08-16T07:59:03.938Z
1,18,40,978,2024-08-16T07:59:03.948Z
1,17,39,979,2024-08-16T07:59:03.962Z
1,16,40,980,2024-08-16T07:59:03.972Z
1,17,40,978,2024-08-16T07:59:03.982Z
1,17,39,981,2024-08-16T07:59:03.991Z
1,16,38,982,2024-08-16T07:59:04.002Z
1,18,36,979,2024-08-16T07:59:04.011Z
1,18,39,979,2024-08-16T07:59:04.022Z
1,16,39,979,2024-08-16T07:59:04.031Z
1,16,38,980,2024-08-16T07:59:04.042Z
1,17,39,981,2024-08-16T07:59:04.052Z
1,16,40,980,2024-08-16T07:59:04.062Z
1,16,40,980,2024-08-16T07:59:04.072Z
1,17,40,979,2024-08-16T07:59:04.082Z
1,19,39,979,2024-08-16T07:59:04.091Z
1,18,40,980,2024-08-16T07:59:04.105Z
1,17,40,981,2024-08-16T07:59:04.115Z
1,17,40,981,2024-08-16T07:59:04.126Z
1,19,40,978,2024-08-16T07:59:04.135Z
1,18,38,978,2024-08-16T07:59:04.146Z
1,17,39,980,2024-08-16T07:59:04.155Z
1,16,39,980,2024-08-16T07:59:04.165Z
1,16,39,980,2024-08-16T07:59:04.176Z
1,17,38,978,2024-08-16T07:59:04.196Z
1,15,40,980,2024-08-16T07:59:04.206Z
1,17,39,978,2024-08-16T07:59:04.216Z
1,18,40,979,2024-08-16T07:59:04.230Z
1,18,39,977,2024-08-16T07:59:04.235Z
1,17,40,981,2024-08-16T07:59:04.265Z
1,18,38,980,2024-08-16T07:59:04.287Z
1,17,38,978,2024-08-16T07:59:04.296Z
1,18,38,981,2024-08-16T07:59:04.305Z
1,18,40,979,2024-08-16T07:59:04.316Z
1,18,39,981,2024-08-16T07:59:04.325Z
1,19,39,978,2024-08-16T07:59:04.336Z
1,18,42,979,2024-08-16T07:59:04.345Z
1,16,41,978,2024-08-16T07:59:04.356Z
1,15,40,979,2024-08-16T07:59:04.365Z
1,17,39,977,2024-08-16T07:59:04.375Z
1,16,39,980,2024-08-16T07:59:04.391Z
1,16,39,979,2024-08-16T07:59:04.399Z
1,16,40,979,2024-08-16T07:59:04.409Z
1,16,39,980,2024-08-16T07:59:04.419Z
1,16,38,982,2024-08-16T07:59:04.428Z
1,16,39,982,2024-08-16T07:59:04.440Z
1,16,39,977,2024-08-16T07:59:04.449Z
1,15,41,978,2024-08-16T07:59:04.459Z
1,17,39,980,2024-08-16T07:59:04.468Z
1,18,38,978,2024-08-16T07:59:04.478Z
1,16,39,977,2024-08-16T07:59:04.488Z
1,16,39,978,2024-08-16T07:59:04.499Z
1,19,38,979,2024-08-16T07:59:04.508Z
1,17,39,979,2024-08-16T07:59:04.519Z
1,17,39,980,2024-08-16T07:59:04.533Z
1,17,39,979,2024-08-16T07:59:04.542Z
1,18,40,977,2024-08-16T07:59:04.551Z
1,17,40,980,2024-08-16T07:59:04.561Z
1,17,39,979,2024-08-16T07:59:04.571Z
1,16,40,980,2024-08-16T07:59:04.582Z
1,16,39,982,2024-08-16T07:59:04.592Z
1,16,38,980,2024-08-16T07:59:04.601Z
1,18,38,978,2024-08-16T07:59:04.612Z
1,15,39,980,2024-08-16T07:59:04.622Z
1,18,39,979,2024-08-16T07:59:04.631Z
1,17,40,978,2024-08-16T07:59:04.642Z
1,16,40,981,2024-08-16T07:59:04.686Z
1,16,40,982,2024-08-16T07:59:04.692Z
1,16,38,980,2024-08-16T07:59:04.702Z
1,17,40,980,2024-08-16T07:59:04.711Z
1,17,40,981,2024-08-16T07:59:04.722Z
1,17,39,980,2024-08-16T07:59:04.732Z
1,18,40,978,2024-08-16T07:59:04.741Z
1,17,40,981,2024-08-16T07:59:04.751Z
1,18,40,978,2024-08-16T07:59:04.761Z
1,18,40,978,2024-08-16T07:59:04.772Z
1,17,39,979,2024-08-16T07:59:04.782Z
1,17,38,979,2024-08-16T07:59:04.792Z
1,17,39,979,2024-08-16T07:59:04.811Z
1,17,38,978,2024-08-16T07:59:04.826Z
1,15,39,980,2024-08-16T07:59:04.836Z
1,16,40,978,2024-08-16T07:59:04.846Z
1,16,38,982,2024-08-16T07:59:04.855Z
1,16,40,976,2024-08-16T07:59:04.866Z
1,16,40,981,2024-08-16T07:59:04.875Z
1,17,40,978,2024-08-16T07:59:04.885Z
1,16,38,980,2024-08-16T07:59:04.895Z
1,18,40,980,2024-08-16T07:59:04.905Z
1,18,40,981,2024-08-16T07:59:04.916Z
1,18,39,979,2024-08-16T07:59:04.925Z
1,18,38,980,2024-08-16T07:59:04.935Z
1,18,41,982,2024-08-16T07:59:04.945Z
1,17,39,978,2024-08-16T07:59:04.956Z
1,19,41,981,2024-08-16T07:59:04.969Z
1,17,39,979,2024-08-16T07:59:04.978Z
1,16,40,979,2024-08-16T07:59:04.989Z
1,17,40,980,2024-08-16T07:59:04.998Z
1,15,39,980,2024-08-16T07:59:05.009Z
1,19,39,979,2024-08-16T07:59:05.018Z
1,16,38,980,2024-08-16T07:59:05.028Z
1,17,39,978,2024-08-16T07:59:05.038Z
1,15,41,979,2024-08-16T07:59:05.049Z
1,19,39,979,2024-08-16T07:59:05.086Z
1,16,38,983,2024-08-16T07:59:05.095Z
1,19,39,980,2024-08-16T07:59:05.109Z
1,17,38,980,2024-08-16T07:59:05.118Z
1,18,39,979,2024-08-16T07:59:05.127Z
1,18,40,979,2024-08-16T07:59:05.137Z
1,18,40,978,2024-08-16T07:59:05.148Z
1,18,39,980,2024-08-16T07:59:05.158Z
1,17,39,979,2024-08-16T07:59:05.167Z
1,17,38,978,2024-08-16T07:59:05.178Z
1,16,38,979,2024-08-16T07:59:05.188Z
1,17,38,980,2024-08-16T07:59:05.198Z
1,18,37,978,2024-08-16T07:59:05.207Z
1,17,39,980,2024-08-16T07:59:05.218Z
1,16,40,980,2024-08-16T07:59:05.227Z
1,17,38,980,2024-08-16T07:59:05.238Z
1,16,39,979,2024-08-16T07:59:05.253Z
1,16,39,980,2024-08-16T07:59:05.261Z
1,17,40,979,2024-08-16T07:59:05.270Z
1,18,41,980,2024-08-16T07:59:05.281Z
1,16,39,979,2024-08-16T07:59:05.291Z
1,17,38,980,2024-08-16T07:59:05.301Z
1,17,38,980,2024-08-16T07:59:05.311Z
1,18,38,980,2024-08-16T07:59:05.320Z
1,16,40,979,2024-08-16T07:59:05.330Z
1,15,40,978,2024-08-16T07:59:05.341Z
1,17,38,977,2024-08-16T07:59:05.351Z
1,17,40,980,2024-08-16T07:59:05.360Z
1,18,41,979,2024-08-16T07:59:05.371Z
1,17,39,979,2024-08-16T07:59:05.381Z
1,17,38,981,2024-08-16T07:59:05.398Z
1,18,40,978,2024-08-16T07:59:05.403Z
1,16,39,978,2024-08-16T07:59:05.414Z
1,16,39,980,2024-08-16T07:59:05.423Z
1,17,39,979,2024-08-16T07:59:05.433Z
1,16,37,980,2024-08-16T07:59:05.444Z
1,18,40,980,2024-08-16T07:59:05.481Z
1,15,39,980,2024-08-16T07:59:05.490Z
1,17,40,978,2024-08-16T07:59:05.499Z
1,16,40,979,2024-08-16T07:59:05.510Z
1,15,38,979,2024-08-16T07:59:05.520Z
1,17,38,979,2024-08-16T07:59:05.529Z
1,18,39,979,2024-08-16T07:59:05.544Z
1,16,40,979,2024-08-16T07:59:05.553Z
1,16,40,980,2024-08-16T07:59:05.563Z
1,18,41,980,2024-08-16T07:59:05.572Z
1,17,40,978,2024-08-16T07:59:05.583Z
1,16,40,981,2024-08-16T07:59:05.593Z
1,16,39,978,2024-08-16T07:59:05.603Z
1,16,40,980,2024-08-16T07:59:05.612Z
1,18,40,980,2024-08-16T07:59:05.622Z
1,18,40,981,2024-08-16T07:59:05.633Z
1,15,37,977,2024-08-16T07:59:05.642Z
1,17,38,981,2024-08-16T07:59:05.653Z
1,18,39,979,2024-08-16T07:59:05.662Z
1,16,38,978,2024-08-16T07:59:05.672Z
1,16,38,978,2024-08-16T07:59:05.687Z
1,17,39,981,2024-08-16T07:59:05.696Z
1,17,40,980,2024-08-16T07:59:05.706Z
1,17,40,979,2024-08-16T07:59:05.715Z
1,17,40,981,2024-08-16T07:59:05.726Z
1,17,39,979,2024-08-16T07:59:05.735Z
1,17,40,980,2024-08-16T07:59:05.745Z
1,17,39,979,2024-08-16T07:59:05.755Z
1,17,38,980,2024-08-16T07:59:05.765Z
1,17,38,978,2024-08-16T07:59:05.776Z
1,16,40,979,2024-08-16T07:59:05.785Z
1,16,39,979,2024-08-16T07:59:05.796Z
1,18,39,982,2024-08-16T07:59:05.805Z
1,16,39,979,2024-08-16T07:59:05.816Z
1,17,39,980,2024-08-16T07:59:05.833Z
1,16,39,978,2024-08-16T07:59:05.839Z
1,18,40,980,2024-08-16T07:59:05.876Z
1,18,39,980,2024-08-16T07:59:05.885Z
1,17,40,977,2024-08-16T07:59:05.896Z
1,17,38,980,2024-08-16T07:59:05.906Z
1,18,39,978,2024-08-16T07:59:05.916Z
1,15,40,979,2024-08-16T07:59:05.926Z
1,17,39,980,2024-08-16T07:59:05.936Z
1,17,39,982,2024-08-16T07:59:05.945Z
1,18,39,981,2024-08-16T07:59:05.955Z
1,18,39,979,2024-08-16T07:59:05.974Z
1,18,41,979,2024-08-16T07:59:05.979Z
1,16,41,978,2024-08-16T07:59:05.988Z
1,19,40,980,2024-08-16T07:59:05.998Z
1,19,40,977,2024-08-16T07:59:06.008Z
1,17,40,981,2024-08-16T07:59:06.019Z
1,18,40,980,2024-08-16T07:59:06.028Z
1,17,39,980,2024-08-16T07:59:06.038Z
1,17,40,978,2024-08-16T07:59:06.048Z
1,17,40,980,2024-08-16T07:59:06.058Z
1,17,39,978,2024-08-16T07:59:06.069Z
1,16,40,978,2024-08-16T07:59:06.078Z
1,18,39,980,2024-08-16T07:59:06.088Z
1,16,40,978,2024-08-16T07:59:06.098Z
1,17,39,979,2024-08-16T07:59:06.108Z
1,16,40,983,2024-08-16T07:59:06.122Z
1,16,39,977,2024-08-16T07:59:06.132Z
1,15,39,980,2024-08-16T07:59:06.142Z
1,19,40,980,2024-08-16T07:59:06.152Z
1,18,39,980,2024-08-16T07:59:06.162Z
1,16,39,978,2024-08-16T07:59:06.171Z
1,17,40,981,2024-08-16T07:59:06.181Z
1,17,39,979,2024-08-16T07:59:06.192Z
1,16,40,978,2024-08-16T07:59:06.201Z
1,17,40,981,2024-08-16T07:59:06.212Z
1,18,40,978,2024-08-16T07:59:06.221Z
1,17,39,979,2024-08-16T07:59:06.231Z
1,18,37,979,2024-08-16T07:59:06.276Z
1,17,40,979,2024-08-16T07:59:06.282Z
1,17,40,979,2024-08-16T07:59:06.292Z
1,17,39,978,2024-08-16T07:59:06.301Z
1,17,39,980,2024-08-16T07:59:06.312Z
1,16,38,979,2024-08-16T07:59:06.321Z
1,17,39,981,2024-08-16T07:59:06.331Z
1,17,39,980,2024-08-16T07:59:06.341Z
1,15,39,981,2024-08-16T07:59:06.352Z
1,16,39,978,2024-08-16T07:59:06.362Z
1,17,39,979,2024-08-16T07:59:06.372Z
1,16,39,979,2024-08-16T07:59:06.381Z
1,17,39,980,2024-08-16T07:59:06.392Z
1,18,37,979,2024-08-16T07:59:06.407Z
1,18,38,979,2024-08-16T07:59:06.416Z
1,18,40,978,2024-08-16T07:59:06.425Z
1,17,39,982,2024-08-16T07:59:06.435Z
1,18,39,978,2024-08-16T07:59:06.446Z
1,17,39,980,2024-08-16T07:59:06.456Z
1,17,39,981,2024-08-16T07:59:06.466Z
1,17,40,980,2024-08-16T07:59:06.476Z
1,18,40,979,2024-08-16T07:59:06.485Z
1,16,39,979,2024-08-16T07:59:06.496Z
1,16,39,978,2024-08-16T07:59:06.505Z
1,16,37,978,2024-08-16T07:59:06.515Z
1,16,39,978,2024-08-16T07:59:06.525Z
1,16,38,979,2024-08-16T07:59:06.536Z
1,16,39,980,2024-08-16T07:59:06.549Z
1,18,39,980,2024-08-16T07:59:06.558Z
1,17,38,980,2024-08-16T07:59:06.567Z
1,17,40,980,2024-08-16T07:59:06.577Z
1,18,40,980,2024-08-16T07:59:06.587Z
1,17,39,979,2024-08-16T07:59:06.597Z
1,16,40,978,2024-08-16T07:59:06.607Z
1,16,41,980,2024-08-16T07:59:06.617Z
1,18,40,978,2024-08-16T07:59:06.627Z
1,18,39,977,2024-08-16T07:59:06.638Z
1,16,38,978,2024-08-16T07:59:06.675Z
1,16,41,981,2024-08-16T07:59:06.684Z
1,16,39,978,2024-08-16T07:59:06.698Z
1,16,39,980,2024-08-16T07:59:06.707Z
1,16,39,979,2024-08-16T07:59:06.718Z
1,15,40,982,2024-08-16T07:59:06.727Z
1,17,38,979,2024-08-16T07:59:06.738Z
1,17,40,981,2024-08-16T07:59:06.747Z
1,16,39,979,2024-08-16T07:59:06.757Z
1,15,39,979,2024-08-16T07:59:06.768Z
1,18,38,978,2024-08-16T07:59:06.777Z
1,17,37,978,2024-08-16T07:59:06.788Z
1,17,39,978,2024-08-16T07:59:06.798Z
1,15,38,981,2024-08-16T07:59:06.807Z
1,16,37,979,2024-08-16T07:59:06.817Z
1,19,40,981,2024-08-16T07:59:06.827Z
1,19,39,978,2024-08-16T07:59:06.841Z
1,18,40,978,2024-08-16T07:59:06.851Z
1,17,39,979,2024-08-16T07:59:06.861Z
1,16,40,981,2024-08-16T07:59:06.872Z
1,16,40,979,2024-08-16T07:59:06.882Z
1,16,40,980,2024-08-16T07:59:06.891Z
1,17,40,979,2024-08-16T07:59:06.902Z
1,18,40,980,2024-08-16T07:59:06.912Z
1,17,39,978,2024-08-16T07:59:06.922Z
1,16,40,981,2024-08-16T07:59:06.932Z
1,16,41,978,2024-08-16T07:59:06.941Z
1,16,40,980,2024-08-16T07:59:06.951Z
1,18,38,978,2024-08-16T07:59:06.961Z
1,16,38,980,2024-08-16T07:59:06.971Z
1,18,39,979,2024-08-16T07:59:06.985Z
1,17,38,979,2024-08-16T07:59:06.995Z
1,17,39,978,2024-08-16T07:59:07.006Z
1,15,40,980,2024-08-16T07:59:07.015Z
1,17,40,976,2024-08-16T07:59:07.026Z
1,17,40,979,2024-08-16T07:59:07.035Z
1,16,41,978,2024-08-16T07:59:07.074Z
1,17,39,979,2024-08-16T07:59:07.083Z
1,16,39,979,2024-08-16T07:59:07.093Z
1,17,39,980,2024-08-16T07:59:07.103Z
1,18,40,979,2024-08-16T07:59:07.112Z
1,16,38,980,2024-08-16T07:59:07.127Z
1,18,40,980,2024-08-16T07:59:07.136Z
1,15,40,979,2024-08-16T07:59:07.145Z
1,16,39,980,2024-08-16T07:59:07.155Z
1,16,38,978,2024-08-16T07:59:07.166Z
1,16,40,979,2024-08-16T07:59:07.176Z
1,17,38,979,2024-08-16T07:59:07.185Z
1,15,38,979,2024-08-16T07:59:07.196Z
1,16,40,979,2024-08-16T07:59:07.205Z
1,16,40,978,2024-08-16T07:59:07.215Z
1,17,40,979,2024-08-16T07:59:07.225Z
1,16,40,979,2024-08-16T07:59:07.236Z
1,16,38,979,2024-08-16T07:59:07.245Z
1,16,39,980,2024-08-16T07:59:07.255Z
1,18,39,980,2024-08-16T07:59:07.270Z
1,18,40,980,2024-08-16T07:59:07.279Z
1,18,39,978,2024-08-16T07:59:07.288Z
1,17,38,979,2024-08-16T07:59:07.298Z
1,17,41,981,2024-08-16T07:59:07.308Z
1,18,39,978,2024-08-16T07:59:07.318Z
1,16,39,980,2024-08-16T07:59:07.328Z
1,16,40,979,2024-08-16T07:59:07.338Z
1,16,40,980,2024-08-16T07:59:07.348Z
1,16,40,980,2024-08-16T07:59:07.359Z
1,16,39,981,2024-08-16T07:59:07.368Z
1,16,38,977,2024-08-16T07:59:07.378Z
1,16,39,981,2024-08-16T07:59:07.388Z
1,16,39,979,2024-08-16T07:59:07.398Z
1,17,40,980,2024-08-16T07:59:07.413Z
1,17,40,979,2024-08-16T07:59:07.422Z
1,16,39,981,2024-08-16T07:59:07.432Z
1,16,38,979,2024-08-16T07:59:07.469Z
1,17,40,977,2024-08-16T07:59:07.478Z
1,18,39,979,2024-08-16T07:59:07.488Z
1,18,40,978,2024-08-16T07:59:07.498Z
1,18,40,979,2024-08-16T07:59:07.509Z
1,17,40,980,2024-08-16T07:59:07.518Z
1,17,39,979,2024-08-16T07:59:07.528Z
1,15,40,981,2024-08-16T07:59:07.538Z
1,17,40,979,2024-08-16T07:59:07.548Z
1,16,38,979,2024-08-16T07:59:07.562Z
1,17,39,980,2024-08-16T07:59:07.571Z
1,17,37,979,2024-08-16T07:59:07.581Z
1,16,39,978,2024-08-16T07:59:07.591Z
1,18,38,980,2024-08-16T07:59:07.601Z
1,17,39,978,2024-08-16T07:59:07.611Z
1,17,39,981,2024-08-16T07:59:07.621Z
1,18,41,980,2024-08-16T07:59:07.631Z
1,18,39,979,2024-08-16T07:59:07.641Z
1,17,40,980,2024-08-16T07:59:07.652Z
1,16,39,978,2024-08-16T07:59:07.661Z
1,17,38,980,2024-08-16T07:59:07.671Z
1,17,39,979,2024-08-16T07:59:07.681Z
1,16,39,981,2024-08-16T07:59:07.691Z
1,16,40,978,2024-08-16T07:59:07.705Z
1,18,40,978,2024-08-16T07:59:07.715Z
1,17,40,982,2024-08-16T07:59:07.725Z
1,17,39,981,2024-08-16T07:59:07.735Z
1,17,38,979,2024-08-16T07:59:07.746Z
1,16,38,979,2024-08-16T07:59:07.755Z
1,17,38,979,2024-08-16T07:59:07.766Z
1,16,38,980,2024-08-16T07:59:07.775Z
1,17,38,980,2024-08-16T07:59:07.785Z
1,15,40,980,2024-08-16T07:59:07.796Z
1,16,39,979,2024-08-16T07:59:07.805Z
1,17,39,981,2024-08-16T07:59:07.815Z
1,17,39,979,2024-08-16T07:59:07.825Z
1,18,39,980,2024-08-16T07:59:07.869Z
1,18,40,981,2024-08-16T07:59:07.876Z
1,17,40,978,2024-08-16T07:59:07.886Z
1,17,39,980,2024-08-16T07:59:07.895Z
1,17,40,979,2024-08-16T07:59:07.905Z
1,17,40,980,2024-08-16T07:59:07.915Z
1,18,40,980,2024-08-16T07:59:07.925Z
1,17,39,980,2024-08-16T07:59:07.936Z
1,17,39,978,2024-08-16T07:59:07.945Z
1,16,39,980,2024-08-16T07:59:07.955Z
1,17,41,980,2024-08-16T07:59:07.965Z
1,17,39,980,2024-08-16T07:59:07.975Z
1,17,38,980,2024-08-16T07:59:07.990Z
1,17,39,979,2024-08-16T07:59:07.998Z
1,15,39,978,2024-08-16T07:59:08.008Z
1,16,40,978,2024-08-16T07:59:08.018Z
1,17,39,978,2024-08-16T07:59:08.028Z
1,19,39,978,2024-08-16T07:59:08.038Z
1,17,40,980,2024-08-16T07:59:08.048Z
1,16,38,979,2024-08-16T07:59:08.058Z
1,16,39,979,2024-08-16T07:59:08.068Z
1,17,38,980,2024-08-16T07:59:08.078Z
1,17,39,981,2024-08-16T07:59:08.089Z
1,16,38,980,2024-08-16T07:59:08.098Z
1,16,40,978,2024-08-16T07:59:08.108Z
1,16,40,979,2024-08-16T07:59:08.118Z
1,16,39,980,2024-08-16T07:59:08.133Z
1,18,40,979,2024-08-16T07:59:08.141Z
1,16,39,978,2024-08-16T07:59:08.151Z
1,16,39,977,2024-08-16T07:59:08.161Z
1,18,40,979,2024-08-16T07:59:08.171Z
1,18,39,981,2024-08-16T07:59:08.181Z
1,17,38,980,2024-08-16T07:59:08.191Z
1,16,38,979,2024-08-16T07:59:08.201Z
1,18,39,979,2024-08-16T07:59:08.211Z
1,17,39,981,2024-08-16T07:59:08.222Z
1,16,39,979,2024-08-16T07:59:08.259Z
1,18,40,978,2024-08-16T07:59:08.268Z
1,17,42,981,2024-08-16T07:59:08.281Z
1,17,39,978,2024-08-16T07:59:08.291Z
1,17,38,980,2024-08-16T07:59:08.301Z
1,16,39,979,2024-08-16T07:59:08.311Z
1,18,40,980,2024-08-16T07:59:08.322Z
1,18,40,978,2024-08-16T07:59:08.331Z
1,15,39,981,2024-08-16T07:59:08.341Z
1,17,39,976,2024-08-16T07:59:08.351Z
1,17,39,979,2024-08-16T07:59:08.361Z
1,16,39,980,2024-08-16T07:59:08.372Z
1,16,39,980,2024-08-16T07:59:08.382Z
